url,walk_score,transit_score,bike_score
https://www.redfin.com/MO/St-Louis/1615-Carroll-St-63104/home/62747707,89.0,52.0,61.0
https://www.redfin.com/MO/Saint-Louis/4118-S-Compton-Ave-63118/home/93705255,81.0,45.0,48.0
https://www.redfin.com/MO/Saint-Louis/2135-S-Jefferson-Ave-63104/home/93690706,86.0,39.0,65.0
https://www.redfin.com/MO/Saint-Louis/1919-Pestalozzi-St-63118/home/187272116,84.0,42.0,52.0
https://www.redfin.com/MO/Saint-Louis/4626-Maryland-Ave-63108/home/93724533,89.0,44.0,65.0
https://www.redfin.com/MO/Saint-Louis/1045-S-Taylor-Ave-63110/home/93749265,80.0,57.0,79.0
https://www.redfin.com/MO/Saint-Louis/2101-Lynch-St-63118/home/103204412,85.0,42.0,60.0
https://www.redfin.com/MO/Saint-Louis/6639-Villa-Ave-63139/home/173620407,57.0,33.0,42.0
https://www.redfin.com/MO/Saint-Louis/711-Geyer-Ave-63104/home/62758507,93.0,37.0,59.0
https://www.redfin.com/MO/Saint-Louis/5900-W-Cabanne-Pl-63112/home/169426501,63.0,50.0,51.0
https://www.redfin.com/MO/Saint-Louis/4161-Olive-St-63108/home/103204152,73.0,43.0,60.0
https://www.redfin.com/MO/Saint-Louis/7332-Yates-St-63116/home/93784853,42.0,27.0,59.0
https://www.redfin.com/MO/Saint-Louis/2227-S-11th-St-63104/home/93686398,87.0,40.0,57.0
https://www.redfin.com/MO/Saint-Louis/2956-Milton-Blvd-63104/home/93691101,77.0,42.0,62.0
https://www.redfin.com/MO/Saint-Louis/6559-Itaska-St-63109/home/93779608,63.0,42.0,57.0
https://www.redfin.com/MO/Saint-Louis/4211-McPherson-Ave-63108/home/93786186,75.0,51.0,63.0
https://www.redfin.com/MO/Saint-Louis/5036-Cabanne-Ave-63113/home/93744622,81.0,42.0,52.0
https://www.redfin.com/MO/Saint-Louis/5526-Dugan-Ave-63110/home/93727051,82.0,33.0,53.0
https://www.redfin.com/MO/Saint-Louis/6658-Bancroft-Ave-63109/home/62779592,68.0,45.0,52.0
https://www.redfin.com/MO/Saint-Louis/2138-Nebraska-Ave-63104/home/80260873,77.0,39.0,58.0
https://www.redfin.com/MO/Saint-Louis/2209-S-11th-St-63104/home/69753536,88.0,40.0,59.0
https://www.redfin.com/MO/Saint-Louis/3219-Iowa-Ave-63118/home/143287833,91.0,43.0,56.0
https://www.redfin.com/MO/Saint-Louis/6252-Westminster-Pl-63130/home/93760181,88.0,55.0,72.0
https://www.redfin.com/MO/St-Louis/1835-S-9th-St-63104/home/93676007,92.0,37.0,59.0
https://www.redfin.com/MO/Saint-Louis/1224-Kraft-St-63139/home/93750262,65.0,33.0,53.0
https://www.redfin.com/MO/Saint-Louis/4425-McPherson-Ave-63108/home/93740223,77.0,44.0,61.0
https://www.redfin.com/MO/Saint-Louis/3638-Russell-Blvd-63110/home/93747356,73.0,38.0,69.0
https://www.redfin.com/MO/Saint-Louis/4732-Westminster-Pl-63108/home/93709310,89.0,45.0,54.0
https://www.redfin.com/MO/Saint-Louis/3010-Geyer-Ave-63104/home/69350823,62.0,39.0,43.0
https://www.redfin.com/MO/Saint-Louis/3631-Utah-Pl-63116/home/93700110,86.0,45.0,74.0
https://www.redfin.com/MO/Saint-Louis/6049-Tholozan-Ave-63109/home/93780484,82.0,38.0,65.0
https://www.redfin.com/MO/Saint-Louis/1034-Geyer-Ave-63104/home/93685668,88.0,38.0,61.0
https://www.redfin.com/MO/Saint-Louis/3815-Robert-Ave-63116/home/93679219,42.0,35.0,58.0
https://www.redfin.com/MO/St-Louis/1919-Geyer-Ave-63104/home/160565074,84.0,42.0,67.0
https://www.redfin.com/MO/Saint-Louis/3244-Michigan-Ave-63118/home/62773908,89.0,45.0,66.0
https://www.redfin.com/MO/Saint-Louis/3624-Cleveland-Ave-63110/home/93700167,82.0,40.0,76.0
https://www.redfin.com/MO/Saint-Louis/4208-Delmar-Blvd-63108/home/103203048,68.0,43.0,56.0
https://www.redfin.com/MO/Saint-Louis/1226-Dolman-St-63104/home/143286333,86.0,58.0,65.0
https://www.redfin.com/MO/Saint-Louis/5882-Delor-St-63109/home/93768886,83.0,35.0,52.0
https://www.redfin.com/MO/Saint-Louis/1800-S-13th-St-63104/home/93671092,86.0,45.0,45.0
https://www.redfin.com/MO/Saint-Louis/3223-Geyer-Ave-63104/home/93689594,63.0,39.0,63.0
https://www.redfin.com/MO/Saint-Louis/1552-Fairmount-Ave-63139/home/103203130,65.0,32.0,35.0
https://www.redfin.com/MO/Saint-Louis/5733-Waterman-Blvd-63112/home/143294201,61.0,56.0,81.0
https://www.redfin.com/MO/Saint-Louis/3834-Flad-Ave-63110/home/68294038,76.0,37.0,67.0
https://www.redfin.com/MO/Saint-Louis/5366-Odell-St-63139/home/176875227,79.0,34.0,59.0
https://www.redfin.com/MO/Saint-Louis/24-Lewis-Pl-63113/home/93749621,53.0,43.0,50.0
https://www.redfin.com/MO/Saint-Louis/5257-Washington-Pl-63108/home/62730993,74.0,48.0,66.0
https://www.redfin.com/MO/Saint-Louis/7327-Pennsylvania-Ave-63111/home/62774153,82.0,40.0,72.0
https://www.redfin.com/MO/Saint-Louis/1906-Wyoming-St-63118/home/62697998,84.0,41.0,52.0
https://www.redfin.com/MO/Saint-Louis/2601-Louisiana-Ave-63118/home/62707327,82.0,43.0,77.0
https://www.redfin.com/MO/Saint-Louis/1231-Kraft-St-63139/home/93765763,62.0,32.0,54.0
https://www.redfin.com/MO/Saint-Louis/4228-Walsh-St-63116/home/93774010,76.0,36.0,65.0
https://www.redfin.com/MO/Saint-Louis/2018-Geyer-Ave-63104/home/93690492,82.0,41.0,72.0
https://www.redfin.com/MO/Saint-Louis/4059-Blaine-Ave-63110/home/143285861,63.0,40.0,63.0
https://www.redfin.com/MO/Saint-Louis/3854-Shenandoah-Ave-63110/home/143286603,75.0,39.0,65.0
https://www.redfin.com/MO/Saint-Louis/4233-Maryland-Ave-63108/home/93673900,74.0,54.0,65.0
https://www.redfin.com/MO/Saint-Louis/3904-Olive-St-63108/home/143285862,72.0,49.0,65.0
https://www.redfin.com/MO/Saint-Louis/4417-McPherson-Ave-63108/home/93740240,77.0,44.0,61.0
https://www.redfin.com/MO/Saint-Louis/6507-Murdoch-Ave-63109/home/93779546,73.0,43.0,61.0
https://www.redfin.com/MO/Saint-Louis/215-N-Sarah-St-63108/unit-9/home/181866739,74.0,55.0,70.0
https://www.redfin.com/MO/St-Louis/6293-Magnolia-Ave-63139/home/191523885,61.0,33.0,55.0
https://www.redfin.com/MO/Saint-Louis/4022-Flora-Pl-63110/home/93746618,72.0,37.0,60.0
https://www.redfin.com/MO/Saint-Louis/4166-Westminster-Pl-63108/home/93725349,75.0,51.0,63.0
https://www.redfin.com/MO/Saint-Louis/6246-Magnolia-Ave-63139/home/62745929,61.0,33.0,55.0
https://www.redfin.com/MO/Saint-Louis/3800-Connecticut-St-63116/home/93728467,82.0,44.0,74.0
https://www.redfin.com/MO/University-City/6219-Washington-Ave-63130/home/93760158,92.0,55.0,67.0
https://www.redfin.com/MO/Saint-Louis/4177-Shenandoah-Ave-63110/home/93746513,72.0,28.0,68.0
https://www.redfin.com/MO/Saint-Louis/5008-Raymond-Ave-63113/home/93752553,83.0,42.0,52.0
https://www.redfin.com/MO/Saint-Louis/5244-Westminster-Pl-63108/home/93745889,70.0,49.0,70.0
https://www.redfin.com/MO/Saint-Louis/5130-Washington-Pl-63108/home/93749475,78.0,46.0,64.0
https://www.redfin.com/MO/Saint-Louis/17-Windermere-Pl-63112/home/93723969,62.0,41.0,58.0
https://www.redfin.com/MO/Saint-Louis/5541-Chamberlain-Ave-63112/home/93722443,48.0,42.0,48.0
https://www.redfin.com/MO/Saint-Louis/1917-Hebert-St-63107/home/93688586,67.0,42.0,63.0
https://www.redfin.com/MO/Saint-Louis/5057-Westminster-Pl-63108/home/93749500,86.0,44.0,58.0
https://www.redfin.com/MO/Saint-Louis/3757-Westminster-Pl-63108/home/93726138,68.0,51.0,64.0
https://www.redfin.com/MO/Saint-Louis/5209-Cabanne-Ave-63113/home/93752322,73.0,42.0,59.0
https://www.redfin.com/MO/Saint-Louis/4405-Westminster-Pl-63108/home/93739936,75.0,43.0,60.0
https://www.redfin.com/MO/Saint-Louis/5031-Wells-Ave-63113/home/93720951,73.0,42.0,60.0
https://www.redfin.com/MO/Saint-Louis/3628-Castleman-Ave-63110/home/62694408,72.0,38.0,65.0
https://www.redfin.com/MO/Saint-Louis/3463-Longfellow-Blvd-63104/home/93691006,78.0,38.0,75.0
https://www.redfin.com/MO/Saint-Louis/3137-Longfellow-Blvd-63104/home/93690977,73.0,38.0,63.0
https://www.redfin.com/MO/Saint-Louis/2327-S-12th-St-63104/home/93686449,85.0,41.0,57.0
https://www.redfin.com/MO/Saint-Louis/1827-S-Compton-Ave-63104/home/93689585,67.0,39.0,59.0
https://www.redfin.com/MO/Saint-Louis/5226-Washington-Pl-63108/home/93749449,70.0,49.0,70.0
https://www.redfin.com/MO/Saint-Louis/5086-Westminster-Pl-63108/home/93746019,77.0,45.0,62.0
https://www.redfin.com/MO/Saint-Louis/8-Beverly-Pl-63112/home/93753987,61.0,51.0,63.0
https://www.redfin.com/MO/Saint-Louis/2715-Osage-St-63118/home/93704334,77.0,42.0,59.0
https://www.redfin.com/MO/Saint-Louis/6155-McPherson-Ave-63112/home/93760384,78.0,56.0,76.0
https://www.redfin.com/MO/Saint-Louis/4970-Wabada-Ave-63113/home/93737190,54.0,41.0,51.0
https://www.redfin.com/MO/Saint-Louis/6014-W-Cabanne-Pl-63112/home/93739664,52.0,51.0,50.0
https://www.redfin.com/MO/Saint-Louis/3215-Hawthorne-Blvd-63104/home/93748588,80.0,42.0,69.0
https://www.redfin.com/MO/Saint-Louis/7217-Minnesota-Ave-63111/home/93710397,80.0,40.0,72.0
https://www.redfin.com/MO/Saint-Louis/5-Lenox-Pl-63108/home/62720102,88.0,44.0,59.0
https://www.redfin.com/MO/Saint-Louis/5093-Washington-Pl-63108/home/93749544,81.0,44.0,61.0
https://www.redfin.com/MO/Saint-Louis/3604-Loughborough-Ave-63116/home/76779016,56.0,41.0,63.0
https://www.redfin.com/MO/Saint-Louis/4532-Newberry-Ter-63113/home/93739434,57.0,42.0,52.0
https://www.redfin.com/MO/Saint-Louis/5129-Vernon-Ave-63113/home/62699509,74.0,42.0,57.0
https://www.redfin.com/MO/Saint-Louis/4009-Labadie-Ave-63107/home/93716364,47.0,43.0,50.0
https://www.redfin.com/MO/Saint-Louis/5020-Creighton-Dr-63123/home/93783033,65.0,45.0,66.0
https://www.redfin.com/MO/Saint-Louis/6221-Nottingham-Ave-63109/home/93780188,82.0,38.0,59.0
https://www.redfin.com/MO/Saint-Louis/88-Waterman-Pl-63112/home/93724346,57.0,54.0,80.0
https://www.redfin.com/MO/Saint-Louis/4438-Enright-Ave-63108/home/93739817,73.0,44.0,52.0
https://www.redfin.com/MO/Saint-Louis/44-Kingsbury-Pl-63112/home/93724168,57.0,55.0,76.0
https://www.redfin.com/MO/Saint-Louis/7628-Pennsylvania-Ave-63111/home/93710626,81.0,38.0,65.0
https://www.redfin.com/MO/St-Louis/2038-Fair-Ave-63107/home/192431937,39.0,46.0,67.0
https://www.redfin.com/MO/Saint-Louis/4724-Westminster-Pl-63108/home/93709314,89.0,45.0,54.0
https://www.redfin.com/MO/Saint-Louis/6106-McPherson-Ave-63112/home/93760248,72.0,56.0,76.0
https://www.redfin.com/MO/Saint-Louis/3716-Hartford-St-63116/home/93699712,83.0,42.0,77.0
https://www.redfin.com/MO/Saint-Louis/3825-Hartford-St-63116/home/93728277,80.0,41.0,74.0
https://www.redfin.com/MO/Saint-Louis/5121-Washington-Pl-63108/home/93749490,78.0,46.0,64.0
https://www.redfin.com/MO/Saint-Louis/4329-Gravois-Ave-63116/home/93726574,74.0,40.0,72.0
https://www.redfin.com/MO/Saint-Louis/3456-Alberta-St-63118/home/93704689,83.0,46.0,54.0
https://www.redfin.com/MO/Saint-Louis/6123-Kingsbury-Ave-63112/home/63700685,72.0,56.0,76.0
https://www.redfin.com/MO/Saint-Louis/2323-Lafayette-Ave-63104/home/93700585,84.0,39.0,67.0
https://www.redfin.com/MO/Saint-Louis/3646-Hartford-St-63116/home/62758849,86.0,42.0,79.0
https://www.redfin.com/MO/Saint-Louis/3932-Missouri-Ave-63118/home/93704194,74.0,39.0,49.0
https://www.redfin.com/MO/Saint-Louis/5617-Vernon-Ave-63112/home/93709981,43.0,45.0,48.0
https://www.redfin.com/MO/Saint-Louis/3509-Sidney-St-63104/home/93692391,84.0,42.0,77.0
https://www.redfin.com/MO/Saint-Louis/5013-Maple-Ave-63113/home/93752638,80.0,42.0,56.0
https://www.redfin.com/MO/Saint-Louis/4397-Westminster-Pl-63108/home/93740311,75.0,43.0,60.0
https://www.redfin.com/MO/Saint-Louis/5135-Cabanne-Ave-63113/home/93752279,78.0,42.0,55.0
https://www.redfin.com/MO/Saint-Louis/5098-Westminster-Pl-63108/home/62691391,77.0,45.0,62.0
https://www.redfin.com/MO/Saint-Louis/6253-Westminster-Pl-63130/home/93760202,88.0,55.0,72.0
https://www.redfin.com/MO/Saint-Louis/1727-Carroll-St-63104/home/68327984,87.0,53.0,67.0
https://www.redfin.com/MO/Saint-Louis/11-Thornby-Pl-63112/home/93723566,56.0,49.0,48.0
https://www.redfin.com/MO/Saint-Louis/5123-Westminster-Pl-63108/home/93749504,78.0,46.0,64.0
https://www.redfin.com/MO/Saint-Louis/4033-Russell-Blvd-63110/home/93747106,71.0,38.0,61.0
https://www.redfin.com/MO/Saint-Louis/5828-Julian-Ave-63112/home/93723086,60.0,45.0,46.0
https://www.redfin.com/MO/Saint-Louis/4925-Fountain-Ave-63113/home/93787071,83.0,42.0,54.0
https://www.redfin.com/MO/Saint-Louis/5750-Waterman-Blvd-63112/home/93762753,61.0,56.0,81.0
https://www.redfin.com/MO/Saint-Louis/2933-Dodier-St-63107/home/93754633,68.0,44.0,61.0
https://www.redfin.com/MO/Saint-Louis/4537-Maryland-Ave-63108/home/93724735,83.0,44.0,62.0
https://www.redfin.com/MO/Saint-Louis/4407-S-Grand-Blvd-63111/home/62706849,82.0,43.0,53.0
https://www.redfin.com/MO/Saint-Louis/4931-Pershing-Pl-63108/home/62739141,87.0,44.0,60.0
https://www.redfin.com/MO/Saint-Louis/35-Kingsbury-Pl-63112/home/93763721,56.0,54.0,76.0
https://www.redfin.com/MO/Saint-Louis/2-Arundel-Pl-63105/home/93769343,66.0,41.0,72.0
https://www.redfin.com/MO/Saint-Louis/6185-Westminster-Pl-63112/home/93760455,90.0,55.0,71.0
https://www.redfin.com/MO/Saint-Louis/3200-Arsenal-St-63118/home/93692846,83.0,44.0,79.0
https://www.redfin.com/MO/Saint-Louis/4324-McPherson-Ave-63108/home/93725562,74.0,51.0,64.0
https://www.redfin.com/MO/Saint-Louis/2633-Clifton-Ave-63139/home/93743593,63.0,33.0,55.0
https://www.redfin.com/MO/Saint-Louis/3209-Utah-St-63118/home/93693103,88.0,45.0,73.0
https://www.redfin.com/MO/Saint-Louis/1550-Grape-Ave-63147/home/93731732,51.0,41.0,55.0
https://www.redfin.com/MO/Saint-Louis/3915-Greer-Ave-63107/home/93753580,51.0,43.0,53.0
https://www.redfin.com/MO/Saint-Louis/4554-Holly-Ave-63115/home/93714053,51.0,47.0,67.0
https://www.redfin.com/MO/Saint-Louis/5530-Etzel-Ave-63112/home/93722349,56.0,40.0,53.0
https://www.redfin.com/MO/Saint-Louis/2918-Geyer-Ave-63104/home/93690003,71.0,39.0,58.0
https://www.redfin.com/MO/Saint-Louis/3134-Longfellow-Blvd-63104/home/93691049,73.0,38.0,63.0
https://www.redfin.com/MO/Saint-Louis/4102-Concordia-Ave-63116/home/93770968,56.0,34.0,57.0
https://www.redfin.com/MO/Saint-Louis/4404-Washington-Blvd-63108/home/62685591,76.0,44.0,57.0
https://www.redfin.com/MO/Saint-Louis/5959-Clemens-Ave-63112/home/93739257,56.0,52.0,53.0
https://www.redfin.com/MO/Saint-Louis/5958-Plymouth-Ave-63112/home/93723095,55.0,49.0,40.0
https://www.redfin.com/MO/Saint-Louis/3506-Hawthorne-Blvd-63104/home/93691151,83.0,41.0,77.0
https://www.redfin.com/MO/Saint-Louis/6220-Westminster-Pl-63130/home/81949289,88.0,55.0,72.0
https://www.redfin.com/MO/Saint-Louis/2206-Saint-Louis-Ave-63106/home/93687692,66.0,43.0,59.0
https://www.redfin.com/MO/Saint-Louis/4315-Delmar-Blvd-63108/home/93739771,71.0,43.0,52.0
https://www.redfin.com/MO/Saint-Louis/3518-Crittenden-St-63118/home/93692726,87.0,44.0,81.0
https://www.redfin.com/MO/Saint-Louis/4152-Delmar-Blvd-63108/home/93745280,66.0,43.0,55.0
https://www.redfin.com/MO/Saint-Louis/4126-S-Grand-Blvd-63118/home/93705703,85.0,45.0,51.0
https://www.redfin.com/MO/Saint-Louis/5842-Clemens-Ave-63112/home/93739320,62.0,51.0,56.0
https://www.redfin.com/MO/Saint-Louis/3800-Flora-Pl-63110/home/93700330,76.0,38.0,67.0
https://www.redfin.com/MO/Saint-Louis/2116-S-Grand-Blvd-63104/home/93691111,76.0,38.0,70.0
https://www.redfin.com/MO/Saint-Louis/4358-McPherson-Ave-63108/home/93725554,77.0,43.0,62.0
https://www.redfin.com/MO/Saint-Louis/3501-Park-Ave-63104/home/93689867,55.0,39.0,52.0
https://www.redfin.com/MO/Saint-Louis/4266-Washington-Blvd-63108/home/93740291,68.0,42.0,57.0
https://www.redfin.com/MO/Saint-Louis/4001-Lafayette-Ave-63110/home/143286973,63.0,39.0,54.0
https://www.redfin.com/MO/Saint-Louis/5473-Enright-Ave-63112/home/93761761,57.0,51.0,57.0
https://www.redfin.com/MO/Saint-Louis/94-Waterman-Pl-63112/home/93724347,57.0,54.0,80.0
https://www.redfin.com/MO/Saint-Louis/3632-Cook-Ave-63113/home/93701333,78.0,46.0,63.0
https://www.redfin.com/MO/Saint-Louis/5614-Etzel-Ave-63112/home/93722431,59.0,43.0,51.0
https://www.redfin.com/MO/Saint-Louis/4484-Westminster-Pl-63108/home/62753064,85.0,45.0,55.0
https://www.redfin.com/MO/Saint-Louis/2249-Saint-Louis-Ave-63106/home/93687647,61.0,44.0,56.0
https://www.redfin.com/MO/Saint-Louis/48-Kingsbury-Pl-63112/home/93724162,57.0,55.0,76.0
https://www.redfin.com/MO/Saint-Louis/4023-Russell-Blvd-63110/home/93747124,71.0,38.0,61.0
https://www.redfin.com/MO/Saint-Louis/3880-Utah-Pl-63116/home/93700036,77.0,43.0,54.0
https://www.redfin.com/MO/Saint-Louis/4232-E-Labadie-Ave-63115/home/93716843,58.0,41.0,45.0
https://www.redfin.com/MO/Saint-Louis/5535-Maple-Ave-63112/home/93745117,48.0,42.0,48.0
https://www.redfin.com/MO/Saint-Louis/3400-Magnolia-Ave-63118/home/93692502,82.0,44.0,78.0
https://www.redfin.com/MO/Saint-Louis/3911-Greer-Ave-63107/home/62699419,57.0,44.0,55.0
https://www.redfin.com/MO/Saint-Louis/14-Lenox-Pl-63108/home/93754355,87.0,44.0,61.0
https://www.redfin.com/MO/Saint-Louis/2709-Accomac-St-63104/home/93690668,83.0,40.0,62.0
https://www.redfin.com/MO/Saint-Louis/5644-Bartmer-Ave-63112/home/93722467,53.0,44.0,49.0
https://www.redfin.com/MO/Saint-Louis/4210-Cleveland-Ave-63110/home/93746788,73.0,29.0,71.0
https://www.redfin.com/MO/Saint-Louis/5019-Raymond-Ave-63113/home/93752461,81.0,42.0,54.0
https://www.redfin.com/MO/Saint-Louis/1851-Menard-St-63104/home/93682366,87.0,38.0,55.0
https://www.redfin.com/MO/Saint-Louis/5020-Enright-Ave-63108/home/93744617,86.0,44.0,54.0
https://www.redfin.com/MO/Saint-Louis/4242-Oregon-Ave-63111/home/93705557,72.0,42.0,56.0
https://www.redfin.com/MO/Saint-Louis/33-Waterman-Pl-63112/home/93724314,60.0,53.0,79.0
https://www.redfin.com/MO/Saint-Louis/2110-Lafayette-Ave-63104/home/93690357,84.0,40.0,66.0
https://www.redfin.com/MO/Saint-Louis/4531-Washington-Blvd-63108/home/143292581,81.0,45.0,53.0
https://www.redfin.com/MO/Saint-Louis/4957-Holly-Hills-Ave-63109/home/93770801,72.0,39.0,53.0
https://www.redfin.com/MO/Saint-Louis/4912-Clifton-Ave-63109/home/93769164,84.0,36.0,56.0
https://www.redfin.com/MO/Saint-Louis/5554-Chamberlain-Ave-63112/home/93745112,48.0,42.0,48.0
https://www.redfin.com/MO/Saint-Louis/3451-Sidney-St-63104/home/80842841,84.0,42.0,77.0
https://www.redfin.com/MO/Saint-Louis/4929-Holly-Hills-Ave-63109/home/93770802,75.0,39.0,56.0
https://www.redfin.com/MO/Saint-Louis/1936-McCausland-Ave-63117/home/93741335,64.0,29.0,43.0
https://www.redfin.com/MO/Saint-Louis/1286-Oak-Ct-63112/home/93723207,63.0,48.0,42.0
https://www.redfin.com/MO/Saint-Louis/2919-Accomac-St-63104/home/93691013,78.0,41.0,60.0
https://www.redfin.com/MO/Saint-Louis/4260-Flora-Pl-63110/home/93746834,74.0,31.0,71.0
https://www.redfin.com/MO/Saint-Louis/4739-Westminster-Pl-63108/home/93709315,89.0,45.0,54.0
https://www.redfin.com/MO/Saint-Louis/3538-Illinois-Ave-63118/home/93694509,89.0,41.0,62.0
https://www.redfin.com/MO/Saint-Louis/5112-Westminster-Pl-63108/home/93746011,71.0,46.0,66.0
https://www.redfin.com/MO/Saint-Louis/1553-Grape-Ave-63147/home/93731756,51.0,41.0,55.0
https://www.redfin.com/MO/Saint-Louis/4564-Shenandoah-Ave-63110/home/93728323,72.0,33.0,69.0
https://www.redfin.com/MO/Saint-Louis/3803-Ashland-Ave-63107/home/93754005,68.0,44.0,61.0
https://www.redfin.com/MO/Saint-Louis/5950-Enright-Ave-63112/home/62720272,82.0,55.0,61.0
https://www.redfin.com/MO/Saint-Louis/4404-Enright-Ave-63108/home/93739802,67.0,43.0,51.0
https://www.redfin.com/MO/Saint-Louis/11152-Lookaway-Dr-63137/home/85689802,21.0,,32.0
https://www.redfin.com/MO/Saint-Louis/3651-Lafayette-Ave-63110/home/93700374,62.0,39.0,55.0
https://www.redfin.com/MO/St-Louis/3425-Pestalozzi-St-63118/home/182673840,84.0,44.0,79.0
https://www.redfin.com/MO/Saint-Louis/2-Lawn-Pl-63110/home/93765825,64.0,53.0,81.0
https://www.redfin.com/MO/Saint-Louis/3046-Hawthorne-Blvd-63104/home/93690744,78.0,41.0,60.0
https://www.redfin.com/MO/Saint-Louis/3915-California-Ave-63118/home/93704245,74.0,43.0,59.0
https://www.redfin.com/MO/Saint-Louis/1800-S-8th-St-63104/home/93685080,93.0,37.0,59.0
https://www.redfin.com/MO/Saint-Louis/4315-Washington-Blvd-63108/home/93719946,71.0,43.0,52.0
https://www.redfin.com/MO/Saint-Louis/4540-McPherson-Ave-63108/home/93724716,86.0,44.0,60.0
https://www.redfin.com/MO/Saint-Louis/4736-Labadie-Ave-63115/home/93736819,53.0,41.0,44.0
https://www.redfin.com/MO/Saint-Louis/4630-Korte-Ave-63115/home/93734518,48.0,43.0,37.0
https://www.redfin.com/MO/St-Louis/5062-Waterman-Blvd-63108/home/195603925,73.0,45.0,62.0
https://www.redfin.com/MO/Saint-Louis/2817-Miami-St-63118/home/93694343,87.0,44.0,50.0
https://www.redfin.com/MO/Unknown/4234-Wyoming-St-Unknown/home/193546374,77.0,32.0,63.0
https://www.redfin.com/MO/Saint-Louis/6604-Vermont-Ave-63111/home/93709868,57.0,40.0,63.0
https://www.redfin.com/MO/Saint-Louis/4750-Westminster-Pl-63108/home/62697374,90.0,44.0,56.0
https://www.redfin.com/MO/Saint-Louis/3952-Utah-St-63116/home/87280485,73.0,42.0,51.0
https://www.redfin.com/MO/Saint-Louis/3678-Liermann-Ave-63116/home/93704446,81.0,46.0,51.0
https://www.redfin.com/MO/Saint-Louis/6412-Blow-St-63109/home/93774283,63.0,39.0,51.0
https://www.redfin.com/MO/Saint-Louis/1002-Barton-St-63104/home/93686764,87.0,37.0,54.0
https://www.redfin.com/MO/Saint-Louis/3634-Russell-Blvd-63110/home/93747355,73.0,38.0,69.0
https://www.redfin.com/MO/Saint-Louis/4960-Magnolia-Ave-63139/home/83588157,72.0,33.0,67.0
https://www.redfin.com/MO/Saint-Louis/3730-Utah-Pl-63116/home/93699916,85.0,45.0,65.0
https://www.redfin.com/MO/Saint-Louis/4969-Reber-Pl-63139/home/93727896,74.0,32.0,67.0
https://www.redfin.com/MO/Saint-Louis/3109-Allen-Ave-63104/home/93689564,68.0,38.0,59.0
https://www.redfin.com/MO/Saint-Louis/3224-Lafayette-Ave-63104/home/93689524,58.0,39.0,56.0
https://www.redfin.com/MO/St-Louis/6300-Alexander-Dr-63105/home/182625180,52.0,45.0,80.0
https://www.redfin.com/MO/Saint-Louis/3677-McRee-Ave-63110/home/93700349,60.0,40.0,54.0
https://www.redfin.com/MO/Saint-Louis/4505-Tower-Grove-Pl-63110/home/93728306,68.0,32.0,72.0
https://www.redfin.com/MO/Saint-Louis/3530-Shenandoah-Ave-63104/home/93692275,83.0,41.0,75.0
https://www.redfin.com/MO/Saint-Louis/6931-Sutherland-Ave-63109/home/93774176,61.0,48.0,61.0
https://www.redfin.com/MO/Saint-Louis/3427-Chippewa-St-63118/home/62718941,82.0,47.0,56.0
https://www.redfin.com/MO/Saint-Louis/3830-Cleveland-Ave-63110/home/93700229,78.0,40.0,70.0
https://www.redfin.com/MO/Saint-Louis/4915-Gresham-Ave-63109/home/93742056,75.0,39.0,57.0
https://www.redfin.com/MO/Saint-Louis/6046-Westminster-Pl-63112/home/62735277,75.0,56.0,69.0
