address,city,zip,property_type,sold_date,price,sqft,sqft_imputed,price_per_sqft,beds,baths,year_built,lot_size,days_on_market,lat,lon,url,emb_00,emb_01,emb_02,emb_03,emb_04,emb_05,emb_06,emb_07,emb_08,emb_09,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63,ndvi_50m,ndvi_100m,ndvi_200m,dist_main_road_m,dist_park_m,dist_school_m,dist_transit_m,dist_commercial_m,road_density_300m,police_district,patrol,violent_crime_ytd,total_crime_ytd,violent_crime_rate,total_crime_rate,dist_nearest_school_m,schools_1km,walk_score,transit_score,bike_score,GEOID,pop_total,median_age,median_hh_income,pop_bachelors,pop_masters,pop_doctorate,pop_no_schooling,pop_labor_force,pop_unemployed,housing_units_total,housing_units_occupied,owner_occupied,renter_occupied,median_gross_rent,median_home_value,median_year_built,commuters_total,commute_car,commute_transit,pop_white,pop_black,pop_asian,pct_owner_occupied,pct_college_plus,unemployment_rate,pct_renter
5548 Elizabeth Ave,Saint Louis,63110.0,Single Family Residential,October-15-2021,110000,602.0,False,182.7242524916944,1.0,1.0,1925.0,3223.0,,38.6140743,-90.2824317,https://www.redfin.com/MO/Saint-Louis/5548-Elizabeth-Ave-63110/home/93772592,0.0184382044320092,-0.3016676826437997,0.0836787599630479,-0.0529887439754637,0.1256690776632364,0.00648192621459,-0.0830034096442751,-0.1827502795410587,-0.0732646071297981,-0.1525293645350791,0.0650072118796743,-0.0770945499969287,-0.1552257566652681,-0.2060216419476039,-0.1580442559811621,-0.0243544002512593,0.043322701161581,0.1842421230541694,0.0215290063547457,0.037733765385715,-0.0287202330016642,-0.0223721928711246,-0.1086555907789937,-0.0280696904177248,-0.0773216024495181,0.3153402225796364,0.0404086127089136,-0.0098769499922876,0.0169228387221894,-0.0376897892564015,-0.0380969680813019,-0.1007554204570278,-0.054468125373526,-0.0420646765217398,0.0898052536707739,-0.1055324283198341,-0.1753395802082334,-0.0927245432052753,-0.0073329624515698,0.1137672890834274,-0.1143260583943485,-0.0912730800716625,0.1336544532885127,0.0576144681180642,0.1650107694731243,0.0720130276018499,-0.0066207122197635,0.0501758582467437,0.1690070977249186,-0.1500182192667307,0.0114999585388012,0.015663245865206,-0.2177711940910537,0.0990246824219456,0.2368752700053994,-0.1186976827318442,0.1073226746812538,0.0962452646163676,0.0740841248078347,0.006378996967191,0.0522810868989658,0.0075654710939605,-0.2357027085036416,0.0273453514919721,0.4277256968004144,0.3738329304828424,0.2966442907229504,523.9638550496494,735.1492057380387,683.0404867529984,555.5860893939766,273.1806050888617,4863.579359713486,3,Central,216,761,3.9272727272727272,13.836363636363636,683.0404867529984,3,81.0,33.0,50.0,295101135002,957.0,54.9,61136.0,197.0,165.0,48.0,0.0,671.0,10.0,650.0,590.0,518.0,72.0,1065.0,208100.0,1938.0,658.0,540.0,0.0,873.0,0.0,9.0,87.79661016949153,42.84221525600836,1.4903129657228018,12.203389830508476
308 Quincy St,Saint Louis,63111.0,Single Family Residential,,23000,602.0,False,38.20598006644519,3.0,1.0,1892.0,2238.0,,38.5532002,-90.255368,https://www.redfin.com/MO/Saint-Louis/308-Quincy-St-63111/home/93710245,0.0070034411264265,-0.327712932533687,0.035276850917416,0.0072095071694225,0.1727913949415912,0.0093012636402607,-0.0930011347762081,-0.0998075854387138,-0.1375838013755592,-0.0908027656473282,0.0336593511441022,-0.1397662482895871,-0.1285700439779177,-0.216009138447678,-0.2135799212349746,-0.0419491022423793,-0.0172755404959362,0.1689724427259546,-0.0248408224036238,0.0857859717825637,-0.0844967622588701,-0.0521725166141899,-0.1004205581883496,-0.03331551818069,0.0107024496290214,0.353267509704656,0.0635821007411738,-0.0001847298354007,-0.0132917682258191,-0.0343975895671043,-0.0998287603242449,-0.0938310309683118,-0.104895562664435,-0.0118005880259374,0.1018116322857128,-0.0958903835372487,-0.1149222628211987,-0.1379832716505292,0.0094959005304904,0.113147770752375,-0.0852622998927325,-0.1031010104091582,0.1605659743559269,0.0617348974519541,0.1595697813453306,0.1308700752697921,0.0191350018361615,0.0180510450739278,0.1431796630650905,-0.189551835753412,-0.0010678808062412,0.0486364441548227,-0.147368590151129,0.1058124716418363,0.2223501024804934,-0.1533787667779322,0.0941626879063169,0.1232077645082904,0.0566176411812383,0.0155813358714191,0.0658635722630898,-0.0057881507675722,-0.1636266664732017,0.0231274356152805,0.3828540157517456,0.3747800986293465,0.3550741952801857,87.26097529162044,902.0754743559476,286.70573312233944,331.014737138291,176.86898922987646,8094.365504347142,1,South,197,781,3.7884615384615374,15.019230769230768,286.70573312233944,1,76.0,40.0,70.0,295101018004,699.0,19.0,53829.0,48.0,27.0,0.0,0.0,314.0,11.0,312.0,207.0,82.0,125.0,700.0,202600.0,1938.0,303.0,232.0,0.0,38.0,479.0,0.0,39.61352657004831,10.72961373390558,3.5031847133757963,60.38647342995169
4718 Lexington Ave,Saint Louis,63115.0,Single Family Residential,February-26-2026,13500,603.0,False,22.388059701492537,1.0,1.0,1912.0,2613.0,,38.6718319,-90.2460718,https://www.redfin.com/MO/Saint-Louis/4718-Lexington-Ave-63115/home/93735373,-0.0256314768441836,-0.3340729721824928,0.0353781871751221,0.020859033100222,0.1547914280347831,-0.0265170225873286,-0.0752832723244208,-0.0773486727388574,-0.0608982453542407,-0.1796308733083126,0.0803077721499195,-0.1464755802374481,-0.1506110917710887,-0.1818299668571432,-0.1458275933633773,0.0398721831750155,-0.0261239010223195,0.1628746474532697,-0.0362085543555129,0.0957882985573651,-0.0523506755660326,-0.076642048254273,-0.0801245258707199,-0.0022307276697938,0.0052584836993878,0.2872579465835319,0.0242091238829131,-0.0530376521083641,0.0204062319115368,-0.0572247231616604,-0.1129530070436158,-0.0801616702190428,-0.0955496238078375,0.0270265936642144,0.0739042208830867,-0.0687902824522634,-0.1182817485258625,-0.1564416653693068,-0.0084562929772129,0.1042653624715497,-0.0853456911492786,-0.0706577018795921,0.1747175755411343,0.0534109888949932,0.122819862370065,0.078026428282089,0.0493038384650883,0.0398266892496982,0.1501205322879174,-0.193531968416806,-0.0091699754207916,0.0343438268459755,-0.1984549518809952,0.166632782507185,0.2297563760852926,-0.077681703263605,0.1106042968129464,0.1190593458528902,0.0466346253295624,0.0487824528601198,0.0350782927900205,-0.038276467771477,-0.171869883442582,0.0195386929853247,0.4317991895413186,0.4040972678663005,0.4358198919554006,243.03483738168043,328.67445575623725,357.6459853689908,275.9818950580847,290.9421224233941,5726.593720584957,3,Central,216,761,3.9272727272727272,13.836363636363636,357.6459853689908,2,66.0,40.0,45.0,295101067001,184.0,71.5,67195.0,12.0,21.0,11.0,0.0,38.0,0.0,240.0,144.0,144.0,0.0,1065.0,202600.0,1938.0,38.0,38.0,0.0,0.0,184.0,0.0,100.0,23.91304347826087,0.0,0.0
5409 Dresden Ave,Saint Louis,63116.0,Single Family Residential,November-7-2024,95000,604.0,False,157.28476821192052,1.0,1.0,1907.0,3411.0,,38.5794143,-90.274687,https://www.redfin.com/MO/Saint-Louis/5409-Dresden-Ave-63116/home/93758034,-0.0026912709961351,-0.2717162738309305,0.1199201103997396,-0.0399227051789276,0.1050182851816889,-0.0228885622302711,-0.0765068297803887,-0.1938140398207311,-0.0365293129411437,-0.1965120767024667,0.0714850515130487,-0.0361184497149142,-0.1359752200178783,-0.1891640121320435,-0.1615835477723168,0.0472672977677818,0.0073052850410917,0.2120485687543496,0.0514295042409403,0.0512654686083445,-0.0189740366073808,0.0800448732665255,-0.0629988448924645,0.0559950860450306,-0.0574174209031907,0.3062071774360536,0.0085820055166337,-0.033741406008747,0.0579560113431227,-0.045525387989043,-0.0444746116889015,-0.0904291100170526,-0.1056436089311539,-0.0314079134002107,0.1276674846772097,-0.1392031200245742,-0.2166897195429351,-0.0862043528610611,-0.0176100763243174,0.0242456082550457,-0.1543873669747765,-0.1001518264470712,0.1463056232463328,0.0506144895688187,0.1701939661286479,0.1151226117753649,0.0056745255031616,0.0433714039052537,0.2176197221404999,-0.1633818641799005,-0.0111890684185177,0.0010400613367244,-0.2124366732164149,0.0765904193772461,0.2439099066704131,-0.126535815707707,0.1167292394576376,0.0674770609465357,0.0681820544652242,-0.0094964626270326,0.0509319333180314,0.0421359548317306,-0.1807219346412044,-0.018790340608246,0.3217552336884637,0.3543136010631486,0.3639431841051731,294.1441453370453,315.90603546860734,895.1136043070704,335.44171007159343,176.97889194353198,5372.146056800526,1,South,197,781,3.7884615384615374,15.019230769230768,895.1136043070704,1,78.0,38.0,61.0,295101024001,694.0,32.6,57961.0,67.0,0.0,1.0,19.0,319.0,118.0,263.0,263.0,223.0,40.0,850.0,165800.0,1938.0,176.0,136.0,0.0,341.0,262.0,0.0,84.79087452471484,9.798270893371757,36.990595611285265,15.209125475285171
5912 Nashville Ave,Saint Louis,63110.0,Single Family Residential,June-10-2024,69900,608.0,False,114.96710526315788,1.0,1.0,1909.0,3372.0,,38.6252695,-90.2859082,https://www.redfin.com/MO/Saint-Louis/5912-Nashville-Ave-63110/home/93761512,0.0173754043653315,-0.3007613212960867,0.1229850476143585,-0.0499768787738506,0.1111621405990164,-0.0392912255982862,-0.0693878525134123,-0.1684980734624616,-0.075188169757449,-0.1784955283232941,0.0195028611332936,-0.0569159336567506,-0.1638189633376011,-0.1994653011625389,-0.1646548917549325,-0.0210796162315967,0.0173720159837962,0.2123496119533945,0.0154574592404526,0.0501198724128563,-0.0223495642119786,0.0105131059425436,-0.1065252481630925,0.0238781885396119,-0.0712826940867848,0.2469514138417197,-0.0135337835550629,-0.0540910690530145,0.0717205670439466,-0.0206258496898975,-0.0367254823603513,-0.0955022132170347,-0.0692255319217745,-0.0319077123016309,0.0624501776727189,-0.0690279550460724,-0.16677766931492,-0.1131260392663044,-0.0189255969456224,0.0854248357208886,-0.1450765253028538,-0.0592177580229229,0.0956887012847158,0.0451234383123742,0.1465456616471433,0.1018005372692067,0.0084906647669918,0.0613052874782197,0.155875192287126,-0.1586762786924457,0.0071503241826365,0.0416092611813649,-0.2343890979036133,0.0846367872400829,0.2081792145287973,-0.1165322044274545,0.0842979293954699,0.0944909158340225,0.0553505042653831,0.0522686294832328,0.0115004913792239,-0.0653091322423337,-0.228881906259298,0.0043613935392726,0.4493694103226925,0.4361974789874213,0.3234789045290599,217.8881327509182,815.7837042025216,778.9336592763877,231.38090531137044,178.2180393478136,6671.785734695353,3,Central,216,761,3.9272727272727272,13.836363636363636,778.9336592763877,3,72.0,34.0,40.0,295101045002,1303.0,31.6,71181.0,189.0,172.0,56.0,0.0,965.0,9.0,1018.0,823.0,65.0,758.0,1676.0,153700.0,2007.0,937.0,721.0,0.0,988.0,177.0,63.0,7.897934386391252,32.00306983883346,0.932642487046632,92.10206561360876
4270 Miami St,Saint Louis,63116.0,Single Family Residential,August-29-2022,65000,609.0,False,106.73234811165844,2.0,2.0,1895.0,2622.0,,38.5936914,-90.2620868,https://www.redfin.com/MO/Saint-Louis/4270-Miami-St-63116/home/93728578,0.0288526645308674,-0.3086577590082083,0.0913087775019986,-0.0680053835528743,0.1388671338397573,-0.0354569693979246,-0.0894862166974255,-0.1647519249581484,-0.1211946201581864,-0.1501197576504885,0.0459326988761317,-0.0862069559294213,-0.1675466586938729,-0.2174511234020837,-0.1912639734574776,-0.0450586705334127,0.0169811590613362,0.1977648138425361,-0.0103261648081948,0.0758013030587342,-0.0288965561152187,-0.0430447106959724,-0.1130742076017819,-0.0354911572188,-0.0502348133239506,0.2852830035973306,0.0219009472928405,-0.0138082951039382,0.0273477962475004,-0.0248683786815165,-0.0342032477634279,-0.0791195611756834,-0.0385390408788934,-0.024400903130238,0.0780085142769773,-0.0641253013669058,-0.1625248819185961,-0.1253139461725105,0.0084516283995017,0.0812496194657343,-0.1193564191059496,-0.0746023002429088,0.0783601018559522,0.0766538958990089,0.1620718379821999,0.0744348353516471,0.0318967515141351,0.0553060140273911,0.1526913422550845,-0.1685254316752789,0.0247365316346467,0.0285546760880621,-0.2199916390523955,0.1043296866862349,0.2087309203114677,-0.1306692896846882,0.1024973896899743,0.1100240824552146,0.0785987307605576,0.0426114872158574,0.0252552884626368,-0.0636509714918252,-0.2390286464115572,0.018391750199334,0.3403379231913772,0.3194600727132164,0.3185917838649598,489.86156360266096,721.700342496861,727.5952683759507,476.7002660459737,208.31035159676875,4589.023188361711,1,South,197,781,3.7884615384615374,15.019230769230768,727.5952683754192,1,69.0,40.0,59.0,295101152001,718.0,41.7,35350.0,31.0,110.0,0.0,47.0,534.0,52.0,469.0,469.0,277.0,192.0,715.0,146200.0,1938.0,482.0,277.0,0.0,433.0,230.0,0.0,59.06183368869936,19.637883008356546,9.737827715355806,40.93816631130064
6018 Minnesota Ave,Saint Louis,63111.0,Single Family Residential,September-26-2023,75000,610.0,False,122.95081967213116,1.0,1.0,1890.0,3398.0,,38.5596236,-90.2468665,https://www.redfin.com/MO/Saint-Louis/6018-Minnesota-Ave-63111/home/93709094,0.0045401463532216,-0.3112703704242863,0.0492658956514413,0.0027119927616459,0.1562462543189182,0.0176501568380885,-0.0819223046264466,-0.1042912125195767,-0.130571802887004,-0.1055149145313003,0.0329305457509038,-0.1224374323654811,-0.1526941112544753,-0.1974087938948961,-0.1899763460460756,-0.0241342412182312,-0.0176164159406146,0.1781807965377873,-0.0064866893965261,0.0994204076754945,-0.0602169403271304,-0.0409971083766681,-0.0993396451938093,-0.0265095734754792,0.0081392488441208,0.3460225653366341,0.0257859936762311,-0.0260880773371421,0.0067945801078681,-0.0431791444159073,-0.0948934565041957,-0.0792541511235212,-0.1147280298719637,0.0008905784352332,0.087560559607375,-0.0950483813751348,-0.1206790018865638,-0.145460397820875,0.0017910084199417,0.1006229943943782,-0.105886800745514,-0.0724156450392826,0.1653580463019161,0.059343850961908,0.1512672023495969,0.1316086345798312,0.0364814473278791,0.0152890708352522,0.161631177028009,-0.1953344082664405,-0.0068601153038308,0.0347325059125977,-0.1480879623092882,0.1129843169851727,0.2386548509055791,-0.133721960374623,0.1113575069185169,0.1412159048329286,0.0538535365942354,0.0216244112510469,0.0461513550126868,-0.0348987592619306,-0.1723370084475964,-0.0099839879441848,0.5302185618552002,0.4505896268910664,0.3783203788962273,169.93963798264184,538.8327470189209,933.013883543934,262.7560097936858,617.1412078981047,7036.163577992508,1,South,197,781,3.7884615384615374,15.019230769230768,933.013883543934,1,53.0,38.0,46.0,295101018001,1180.0,17.1,60898.0,42.0,16.0,0.0,10.0,262.0,0.0,400.0,329.0,196.0,133.0,1022.0,92000.0,1938.0,262.0,192.0,0.0,544.0,41.0,0.0,59.57446808510638,4.915254237288136,0.0,40.42553191489361
5508 Beacon Ave,Saint Louis,63120.0,Single Family Residential,May-29-2024,60000,616.0,False,97.4025974025974,1.0,1.0,1922.0,3019.0,,38.6983445,-90.2443723,https://www.redfin.com/MO/Saint-Louis/5508-Beacon-Ave-63120/home/93762873,-0.0519611031854679,-0.285595907687936,0.0340791847224077,0.0287031434037417,0.1341521855270444,-0.0361779015013,-0.0683637704345813,-0.0826751161417838,-0.0339608123594588,-0.2159739495158751,0.0621348003347582,-0.1439386076399083,-0.194243901316914,-0.1811006234102381,-0.124273828334968,0.103140083420473,-0.0409848870965644,0.1765622371073044,-0.0437476752450314,0.0915953634440982,-0.0385812651538905,-0.0634175401561218,-0.0731504172367432,0.0265292210866292,0.0197119746681433,0.273331093722266,-0.0451522521782165,-0.0826626481601981,0.0466754275349154,-0.0540514340857997,-0.110934151914679,-0.042076800782109,-0.0878006159284136,0.0385766820558644,0.0701780247943388,-0.0697211922536334,-0.1401044022664083,-0.1574019854907743,-0.0277106060333268,0.0543625002321933,-0.0985860971228105,-0.0520635712646692,0.1836528821414114,0.0743975348155926,0.1177468571486434,0.1021403700645885,0.065362668300431,0.0362297745327115,0.1866365603624615,-0.214639183535059,-0.0227040402808757,0.0333546539540735,-0.1994008012791614,0.1936927540085739,0.233092243107536,-0.055755138171567,0.1211879943432893,0.1335988746042337,0.0742642905726671,0.0707244861122943,0.0142114845874879,-0.0694091776817903,-0.1651893782379495,-0.0031958455939083,0.4252421766339473,0.4742351450009573,0.4685406047619131,210.836125404628,1114.790844967407,272.4473771516916,233.07316003382303,170.0069707684184,3603.096543562957,5,North,287,878,5.857142857142857,17.918367346938773,272.4473771516916,3,55.0,38.0,40.0,295101074003,1228.0,30.3,49636.0,10.0,0.0,0.0,2.0,399.0,46.0,507.0,408.0,146.0,262.0,948.0,50200.0,1938.0,183.0,172.0,0.0,6.0,853.0,0.0,35.78431372549019,0.8143322475570033,11.528822055137844,64.2156862745098
3838 Neosho,Saint Louis,63116.0,Single Family Residential,July-17-2025,80000,616.0,False,129.87012987012986,2.0,1.0,1926.0,4321.0,,38.578493,-90.253804,https://www.redfin.com/MO/Saint-Louis/3838-Neosho-St-63116/home/93730908,-8.761106759128887e-05,-0.3181211875484307,0.0626421453653024,-0.0243487275790973,0.1561998613043392,-0.0395957426110364,-0.0618517894567169,-0.1202857842685658,-0.1273586026090494,-0.1483451930268347,0.0331985639146308,-0.1020649327159979,-0.134041154127977,-0.1976285127955468,-0.1820246588965138,-0.0258293654427355,0.0030419637103017,0.187077606122764,-0.0002624870409676,0.0925088527893398,-0.0573826233530911,-0.0638233719083323,-0.0885557560431455,-0.0199888284196008,-0.0041852318834965,0.3027564470389075,0.0081992208254284,-0.0233711566352724,0.0284767738050055,-0.0817179555008914,-0.1000107965844063,-0.0776631531120192,-0.0813047965322831,0.0022412594733578,0.1098163498990126,-0.0889798585141107,-0.136511286118146,-0.1341098298113353,-0.0014385003932574,0.0996136397182461,-0.0955212458849918,-0.084605451325321,0.1344300140230678,0.0660990775126034,0.138903833911467,0.0867174032987353,0.009013637404501,0.0565580826021013,0.1567242044442431,-0.1729938832998545,-0.0168109333031631,0.0545146670289014,-0.1689263268793187,0.1229109091465753,0.2175480530800131,-0.1109843503026612,0.1188109752301935,0.121335399759422,0.0499866693319533,0.0220421388552552,0.0318186477696571,-0.0462624575304463,-0.1974002152953269,0.0199807318101374,0.3739379330241795,0.3947982071857293,0.3699127300688042,722.6187757480865,1317.0289608261037,505.2182736068439,725.401706708292,398.6174642595455,5267.924694901969,1,South,197,781,3.7884615384615374,15.019230769230768,505.2182736085469,1,65.0,41.0,45.0,295101153003,1004.0,31.9,69338.0,87.0,0.0,0.0,40.0,740.0,57.0,508.0,443.0,113.0,330.0,916.0,108100.0,1948.0,567.0,277.0,37.0,297.0,515.0,0.0,25.5079006772009,8.665338645418327,7.7027027027027035,74.4920993227991
8425 Pennsylvania Ave,Saint Louis,63111.0,Single Family Residential,October-29-2021,78000,616.0,False,126.62337662337664,1.0,1.0,1923.0,4574.0,,38.5419384,-90.2662737,https://www.redfin.com/MO/Saint-Louis/8425-Pennsylvania-Ave-63111/home/93711567,-0.0152023651543396,-0.3135019246601195,0.0414216653184518,0.0214494546064087,0.1506145921515869,0.0007422585732806,-0.0622028963622402,-0.1140654718582883,-0.1125910437294621,-0.1073893163324444,0.0488894755698953,-0.1331649525103487,-0.1593591068630712,-0.1980525718253285,-0.1996359243440313,-0.0166256442531082,-0.0326224339498053,0.1585230187567504,-0.0231113278286106,0.0851099944476955,-0.0624639503406204,-0.0288993243611875,-0.0986781754486465,-0.0236750532489074,0.0133665218115245,0.3478383403273151,0.0205644402991593,-0.0264699656236302,0.0143137483413738,-0.0326444029261954,-0.0990918392788586,-0.0818249047275783,-0.0948606106350124,-0.0113133178378842,0.0966739327061938,-0.1179071212636199,-0.1140574817747862,-0.138810036658493,-0.0087755196748086,0.1019703976933408,-0.0997928461590941,-0.0877663991517866,0.1784607490792183,0.0687622485713271,0.155158137538476,0.1202211438608305,0.031547461924277,0.0155423341161847,0.1896871616984886,-0.1918336676282457,-0.0224341833784765,0.0304633761173442,-0.1425014772253375,0.1234823891967364,0.2324780676200885,-0.1116857361356759,0.114106646060156,0.1124240332568261,0.0514412163824305,0.0015998532869083,0.064955519026086,-0.0150985145410359,-0.1566592804096625,0.0020201660421551,0.3657525639025474,0.3878021851963128,0.3988390538383961,112.95705071482152,477.2147090903581,2071.839984691347,105.52595853725106,242.9545165895644,6395.962984081893,1,South,197,781,3.7884615384615374,15.019230769230768,2071.839984691347,0,66.0,35.0,53.0,295101015002,1695.0,38.2,37371.0,177.0,58.0,0.0,33.0,1067.0,79.0,1147.0,859.0,321.0,538.0,1013.0,84400.0,1938.0,976.0,733.0,61.0,1143.0,379.0,10.0,37.36903376018626,13.864306784660767,7.403936269915651,62.63096623981374
6746 Odell,Saint Louis,63139.0,Single Family Residential,October-5-2021,134900,616.0,False,218.9935064935065,2.0,1.0,1921.0,4225.0,,38.6102298,-90.3047126,https://www.redfin.com/MO/Saint-Louis/6746-Odell-St-63139/home/93743844,0.0058360169965229,-0.3312829203402602,0.0575224433704593,-0.0609213719477388,0.1319799433789794,-0.0535399026402521,-0.0738999502964724,-0.1325046182956608,-0.1342716035508135,-0.1259696487599013,0.0738234220147704,-0.1343244150158596,-0.1521426957535017,-0.2074335493840823,-0.1713001906670901,-0.0691851868251381,-0.0231324132361738,0.1635315024767059,-0.070967250097611,0.0580621302518766,-0.0498764749732139,-0.073343986755427,-0.1577481510538558,-0.0613872258261832,-0.0661414931362973,0.2727072067034691,0.0232739237775543,-0.0179128603119352,0.0318126467836059,-0.022514543577017,-0.0611105565477792,-0.102270178178466,-0.0235635772366573,-0.0114713267014815,0.0546485158823711,-0.0662232365422194,-0.0959364475363768,-0.1319496708433372,0.0194297377598688,0.0917200905052584,-0.12021141186275,-0.0628771962388391,0.1253880256078416,0.0515999530878942,0.1351563454963631,0.0933045680767604,0.0202722271095547,0.0662914470462035,0.1580782988375087,-0.1610093509031948,-0.0168163307538161,0.0765169214151322,-0.1906804483755083,0.1236370465906118,0.2102412621864089,-0.0765687731482489,0.0876105621668891,0.1093406747978033,0.0777560778942031,0.0429248674001235,0.0260459354610937,-0.1110495446865937,-0.2021950008879919,0.0548437985297065,0.4291245401622919,0.3822972477072806,0.2959744447165481,234.4620719257992,617.8455628521278,1625.9552201532629,1006.2011355429172,111.96589427633371,5491.985650641056,3,Central,216,761,3.9272727272727272,13.836363636363636,1625.9552201532629,0,46.0,32.0,55.0,295101034001,917.0,43.8,55365.0,193.0,61.0,5.0,0.0,481.0,19.0,562.0,521.0,396.0,125.0,1123.0,185900.0,1938.0,457.0,309.0,0.0,860.0,7.0,18.0,76.00767754318618,28.24427480916031,3.9501039501039505,23.99232245681382
